1.000000,63.000000,0.000000,127.000000,0.000000,0.000000,0.000000,20480.000000,0.000000,
2.000000,nan,nan,nan,nan,nan,nan,nan,nan,
3.000000,nan,nan,nan,nan,nan,nan,nan,nan,
4.000000,nan,nan,nan,nan,nan,nan,nan,nan,
5.000000,24.250000,26.313329,7.586957,19.643094,0.902174,0.921480,1337.826087,3143.111140,
6.000000,31.190000,16.172817,7.660000,12.004349,0.880000,0.863481,1350.400000,1921.006403,
7.000000,34.270000,8.879189,7.150000,0.357071,1.870000,0.743707,1229.200000,64.412421,
8.000000,35.959596,7.999592,8.000000,0.000000,0.585859,0.568715,1416.565657,22.748587,
9.000000,37.120000,8.138796,9.280000,11.834762,1.300000,0.574456,1592.800000,1893.701391,
10.000000,38.160000,8.818163,10.180000,11.740852,0.520000,0.574108,1768.000000,1878.676641,
11.000000,38.970000,5.257376,9.000000,0.000000,2.140000,1.058489,1514.400000,42.339580,
12.000000,39.520000,9.991997,9.120000,0.324962,0.720000,0.549181,1590.400000,56.443955,
13.000000,40.181818,8.221006,9.979798,0.140691,1.373737,0.629026,1701.818182,33.760955,
14.000000,40.777778,10.845305,10.000000,0.000000,0.282828,0.513267,1748.686869,20.530660,
15.000000,41.110000,10.543244,12.050000,14.495775,1.780000,1.345957,2016.800000,2319.948827,
16.000000,41.505051,12.512212,11.181818,11.598819,1.666667,0.603023,1882.424242,1855.967765,
17.000000,41.970000,14.270249,10.680000,0.466476,1.100000,0.331662,1824.800000,75.806068,
18.000000,42.490000,10.768473,11.060000,0.596992,1.040000,0.344093,1888.000000,96.505337,
19.000000,42.790000,8.146165,11.000000,0.000000,0.410000,0.601581,1903.600000,24.063250,
20.000000,42.949495,5.221353,12.171717,11.599408,0.525253,1.131223,2086.464646,1856.456839,
21.000000,43.020000,4.882622,11.000000,0.000000,1.760000,1.327554,1849.600000,53.102166,
22.000000,43.040000,4.833218,11.930000,9.253383,2.160000,0.880000,1982.400000,1480.959689,
23.000000,43.171717,7.542689,11.000000,0.000000,1.848485,0.574960,1846.060606,22.998383,
24.000000,43.202020,8.030144,12.171717,11.599408,1.252525,0.499362,2057.373737,1856.012799,
25.000000,43.370000,9.656086,11.000000,0.000000,1.140000,0.400500,1874.400000,16.019988,
26.000000,43.580000,9.871170,11.050000,0.217945,1.180000,0.606300,1880.800000,42.475405,
27.000000,43.690000,10.077698,12.270000,11.535038,1.250000,0.726292,2073.200000,1845.834705,
28.000000,43.860000,9.389356,11.480000,0.499600,1.690000,0.688404,1929.200000,84.545846,
29.000000,43.940000,10.127191,11.780000,0.414246,1.770000,0.661135,1974.000000,71.360493,
30.000000,43.990000,9.998000,11.960000,0.195959,1.750000,0.517204,2003.600000,37.563812,
31.000000,44.040000,10.166612,11.990000,0.099499,1.570000,0.552359,2015.600000,27.232334,
32.000000,44.120000,9.499474,12.160000,1.591980,1.190000,0.462493,2058.000000,255.387705,
33.000000,44.230000,10.141006,12.000000,0.000000,0.780000,0.481248,2048.800000,19.249935,
34.000000,44.310000,10.842509,12.000000,0.000000,0.570000,0.570175,2057.200000,22.807016,
35.000000,44.200000,8.944272,12.000000,0.000000,0.200000,0.469042,2072.000000,18.761663,
36.000000,44.320000,10.910545,13.150000,11.442356,0.150000,0.653835,2258.000000,1830.963681,
37.000000,44.500000,10.000000,12.000000,0.000000,1.720000,1.393413,2011.200000,55.736523,
38.000000,44.450000,10.723805,13.130000,11.243358,2.380000,0.561783,2165.600000,1799.077630,
