1.000000,125.000000,0.000000,127.000000,0.000000,0.000000,0.000000,20480.000000,0.000000,
2.000000,nan,nan,nan,nan,nan,nan,nan,nan,
3.000000,nan,nan,nan,nan,nan,nan,nan,nan,
4.000000,nan,nan,nan,nan,nan,nan,nan,nan,
5.000000,nan,nan,nan,nan,nan,nan,nan,nan,
6.000000,30.230000,11.262327,6.000000,0.000000,1.930000,1.401820,1042.800000,56.072810,
7.000000,34.010000,3.458323,7.010000,0.099499,2.670000,0.470213,1174.800000,24.641429,
8.000000,35.910000,5.723635,8.000000,0.000000,0.560000,1.160345,1417.600000,46.413791,
9.000000,37.071429,12.535663,8.071429,0.257539,0.581633,0.637653,1428.163265,48.461546,
10.000000,38.090000,5.723635,9.000000,0.000000,1.320000,1.489161,1547.200000,59.566434,
11.000000,38.970000,7.186098,9.100000,0.300000,1.260000,0.642184,1565.600000,54.441161,
12.000000,39.940000,14.647867,10.000000,0.000000,0.960000,0.344093,1721.600000,13.763720,
13.000000,40.910000,5.723635,10.000000,0.000000,1.080000,1.440000,1716.800000,57.600000,
14.000000,41.030000,3.411744,10.000000,0.000000,2.120000,0.324962,1675.200000,12.998461,
15.000000,41.420000,9.871170,10.950000,0.217945,0.230000,0.420833,1902.800000,38.721570,
16.000000,41.900000,6.000000,11.000000,0.000000,0.050000,0.327872,1918.000000,13.114877,
17.000000,41.979798,2.813816,11.000000,0.000000,2.484848,1.104295,1820.606061,44.171799,
18.000000,42.020000,2.800000,11.000000,0.000000,1.940000,0.310483,1842.400000,12.419340,
19.000000,42.161616,7.361967,11.707071,0.455106,0.727273,0.528351,2004.040404,75.821926,
20.000000,42.570000,9.901515,12.000000,0.000000,0.910000,0.349142,2043.600000,13.965672,
21.000000,42.790000,9.505788,12.000000,0.000000,0.080000,0.365513,2076.800000,14.620534,
22.000000,43.040404,8.952937,12.000000,0.000000,0.515152,1.131403,2059.393939,45.256133,
23.000000,43.100000,7.211103,12.000000,0.000000,2.800000,0.721110,1968.000000,28.844410,
24.000000,43.171717,9.007473,12.000000,0.000000,2.676768,0.467711,1972.929293,18.708423,
25.000000,43.340000,9.887366,13.150000,11.442356,2.150000,0.455522,2178.000000,1830.867554,
26.000000,43.580000,10.268398,12.040000,0.195959,1.700000,0.556776,2018.400000,38.458289,
27.000000,43.700000,10.000000,12.420000,0.493559,1.130000,0.482804,2102.000000,81.296494,
28.000000,43.790000,8.623224,12.800000,0.400000,0.700000,0.574456,2180.000000,68.000000,
29.000000,43.979798,8.980247,12.979798,0.140691,0.282828,0.532583,2225.454545,30.992822,
30.000000,44.100000,8.717798,13.000000,0.000000,0.660000,0.790190,2213.600000,31.607594,
31.000000,44.210000,9.505788,13.000000,0.000000,0.510000,0.574369,2219.600000,22.974769,
32.000000,44.290000,9.917661,13.000000,0.000000,0.290000,0.453762,2228.400000,18.150482,
33.000000,44.373737,10.084836,13.000000,0.000000,0.060606,0.342840,2237.575758,13.713586,
34.000000,44.490000,10.390380,13.000000,0.000000,0.120000,0.587878,2235.200000,23.515102,
35.000000,44.571429,9.897433,13.000000,0.000000,0.489796,1.108823,2220.408163,44.352907,
36.000000,44.580000,9.871170,13.000000,0.000000,1.830000,1.463250,2166.800000,58.529992,
37.000000,44.673469,9.378878,13.000000,0.000000,2.775510,0.776315,2128.979592,31.052615,
38.000000,44.686869,9.275346,13.000000,0.000000,2.828283,0.450374,2126.868687,18.014947,
39.000000,44.797980,8.030144,13.000000,0.000000,2.373737,0.483795,2145.050505,19.351806,
40.000000,44.767677,8.446281,13.000000,0.000000,2.090909,0.404293,2156.363636,16.171714,
41.000000,44.787879,8.656277,13.090909,0.287480,1.626263,0.523891,2189.494949,50.545438,
42.000000,44.910000,5.723635,13.530000,0.499099,0.980000,0.509510,2285.600000,82.415533,
43.000000,44.850000,7.681146,13.910000,0.286182,0.580000,0.680882,2362.400000,53.276637,
44.000000,44.920000,6.118823,14.000000,0.000000,1.000000,0.600000,2360.000000,24.000000,
45.000000,45.010000,5.287722,14.000000,0.000000,0.850000,0.433013,2366.000000,17.320508,
46.000000,44.990000,3.458323,14.000000,0.000000,0.340000,0.473709,2386.400000,18.948351,
47.000000,45.020000,4.882622,14.000000,0.000000,0.010000,0.099499,2399.600000,3.979950,
48.000000,44.970000,5.969925,15.130000,11.243358,0.510000,1.126898,2560.400000,1799.501931,
49.000000,45.000000,5.656854,14.000000,0.000000,2.400000,1.200000,2304.000000,48.000000,
50.000000,44.980000,7.472617,14.000000,0.000000,2.820000,0.455631,2287.200000,18.225257,
51.000000,45.000000,5.656854,14.000000,0.000000,2.270000,0.443959,2309.200000,17.758378,
52.000000,45.030000,4.431704,14.020000,0.140000,1.860000,0.374700,2328.800000,26.951809,
53.000000,45.020000,6.311894,14.590000,0.491833,0.960000,0.508331,2456.000000,81.277795,
54.000000,45.070000,5.102940,15.000000,0.000000,0.610000,0.691303,2535.600000,27.652125,
55.000000,45.100000,7.211103,15.000000,0.000000,0.460000,0.555338,2541.600000,22.213509,
56.000000,45.050000,5.196152,15.000000,0.000000,0.050000,0.217945,2558.000000,8.717798,
57.000000,45.160000,7.332121,15.000000,0.000000,0.210000,0.765441,2551.600000,30.617642,
58.000000,45.080000,6.740920,15.000000,0.000000,2.070000,1.387480,2477.200000,55.499189,
59.000000,45.060000,5.528110,15.000000,0.000000,2.890000,0.312890,2444.400000,12.515590,
60.000000,45.070000,5.102940,15.000000,0.000000,2.200000,0.424264,2472.000000,16.970563,
61.000000,45.140000,6.939741,15.100000,0.300000,1.600000,0.529150,2512.000000,52.459508,
62.000000,45.150000,7.681146,15.790000,0.407308,0.650000,0.589491,2660.400000,69.303968,
